Date,Open,High,Low,Close
2017-01-05 15:30,918.07,918.07,917.27,917.9
2017-01-05 15:15,917.83,918.22,917.79,918.07
2017-01-05 15:00,918.21,918.24,917.75,917.84
2017-01-05 14:45,918.45,918.49,918.05,918.15
2017-01-05 14:30,918.39,918.54,918.04,918.43
2017-01-05 14:15,918.02,918.5,917.96,918.44
2017-01-05 14:00,917.67,918.12,917.65,918
2017-01-05 13:45,917.22,917.73,917.22,917.7
2017-01-05 13:30,918.24,918.26,917.21,917.24
2017-01-05 13:15,918.4,918.57,918.21,918.21
2017-01-05 13:00,918.01,918.39,917.78,918.38
2017-01-05 12:45,917.67,918.06,917.58,918.01
2017-01-05 12:30,917.37,917.81,917.21,917.64
2017-01-05 12:15,916.37,917.5,916.37,917.39
2017-01-05 12:00,916.4,916.43,915.97,916.33
2017-01-05 11:45,915.72,916.24,915.71,916.22
2017-01-05 11:30,916.42,916.43,915.62,915.76
2017-01-05 11:15,916.05,917.21,916,916.5
2017-01-05 11:00,918.11,918.33,915.77,916.05
2017-01-05 10:45,919.14,919.14,918.09,918.7
2017-01-05 10:30,919.76,919.76,919.03,919.15
2017-01-05 10:15,920.16,920.51,919.64,919.86
2017-01-05 10:00,918.68,920.48,918.58,920.19
2017-01-05 9:45,917.71,919.18,917.71,918.78
2017-01-05 9:30,915.11,917.82,914.81,917.82
2017-01-04 16:15,914.42,914.42,914.42,914.42
2017-01-04 16:00,914.42,914.42,914.42,914.42
2017-01-04 15:45,914.6,914.8,914.1,914.14
2017-01-04 15:30,914.28,914.8,914,914.56
2017-01-04 15:15,913.87,914.36,913.72,914.36
2017-01-04 15:00,913.3,913.82,913.02,913.82
2017-01-04 14:45,913.73,913.76,913.04,913.29
2017-01-04 14:30,913.95,914.29,913.69,913.69
2017-01-04 14:15,913.51,914.12,913.51,913.94
2017-01-04 14:00,913.42,913.8,913.38,913.6
2017-01-04 13:45,913.55,913.71,913.32,913.53
2017-01-04 13:30,913.7,913.7,913.45,913.55
2017-01-04 13:15,913.98,913.99,913.6,913.71
2017-01-04 13:00,913.61,914.03,913.61,913.97
2017-01-04 12:45,913.59,913.59,913.32,913.56
2017-01-04 12:30,913.35,913.62,913.28,913.53
2017-01-04 12:15,913.88,913.95,913.35,913.39
2017-01-04 12:00,914.3,914.3,913.65,913.77
2017-01-04 11:45,914.01,914.71,913.57,914.37
2017-01-04 11:30,912.38,914.11,912.32,913.98
2017-01-04 11:15,911.92,912.32,911.74,912.32
2017-01-04 11:00,911.8,912,911.53,911.88
2017-01-04 10:45,912.22,912.65,911.61,911.61
2017-01-04 10:30,912.2,912.83,911.99,911.99
2017-01-04 10:15,912.39,912.76,912.11,912.22
2017-01-04 10:00,911,912.22,911,912.22
2017-01-04 9:45,909.11,911.11,908.87,910.73
2017-01-04 9:30,909.18,909.57,907.64,909.18
2017-01-03 16:15,907.58,907.58,907.58,907.58
2017-01-03 16:00,907.58,907.58,907.58,907.58
2017-01-03 15:45,906.18,907.36,906.18,907.32
2017-01-03 15:30,905.38,906.28,904.49,906.13
2017-01-03 15:15,905.14,905.42,904.8,905.42
2017-01-03 15:00,904.83,905.07,904.78,905.07
2017-01-03 14:45,904.55,904.95,904.48,904.88
2017-01-03 14:30,904.51,904.69,904.19,904.55
2017-01-03 14:15,904.42,904.76,904.32,904.49
2017-01-03 14:00,903.82,904.41,903.77,904.41
2017-01-03 13:45,904.61,904.85,903.8,903.84
2017-01-03 13:30,905.46,905.61,904.53,904.62
2017-01-03 13:15,904.64,905.51,904.64,905.45
2017-01-03 13:00,905.05,905.23,904.62,904.66
2017-01-03 12:45,904.35,905.03,904.35,904.9
2017-01-03 12:30,905.05,905.07,904.35,904.35
2017-01-03 12:15,904.83,905.26,904.54,905.09
2017-01-03 12:00,905.83,906.12,904.66,904.85
2017-01-03 11:45,904.2,905.65,904.2,905.47
2017-01-03 11:30,906.07,906.48,904.22,904.38
2017-01-03 11:15,906.5,907.37,906,906.12
2017-01-03 11:00,907.21,907.21,906.03,906.47
2017-01-03 10:45,908.99,909.09,907.01,907.19
2017-01-03 10:30,909.46,909.88,909.05,909.05
2017-01-03 10:15,909.36,909.65,908.9,909.5
2017-01-03 10:00,910.16,910.57,909.34,909.34
2017-01-03 9:45,910.08,910.57,909.99,910.28
2017-01-03 9:30,905.05,910.15,905.05,910.04
2016-12-30 16:15,900.05,900.05,900.05,900.05
2016-12-30 16:00,900.05,900.05,900.05,900.05
2016-12-30 15:45,900.11,900.81,899.31,900.55
2016-12-30 15:30,901.91,902.32,900.12,900.14
2016-12-30 15:15,900.95,902.35,900.95,901.92
2016-12-30 15:00,901.29,901.35,900.39,900.89
2016-12-30 14:45,902.83,902.83,900.71,901.24
2016-12-30 14:30,902.02,902.92,901.78,902.87
2016-12-30 14:15,902.21,902.28,902.01,902.01
2016-12-30 14:00,903.01,903.14,902.22,902.22
2016-12-30 13:45,902.58,903.14,902.34,902.98
2016-12-30 13:30,903.29,903.55,902.67,902.67
2016-12-30 13:15,902.27,903.59,902.23,903.27
2016-12-30 13:00,902.37,902.55,902.22,902.25
2016-12-30 12:45,903.03,903.03,901.37,902.24
2016-12-30 12:30,904.48,904.56,903.01,903.04
2016-12-30 12:15,904.59,904.67,904.12,904.6
2016-12-30 12:00,905.64,905.65,904.61,904.61
2016-12-30 11:45,905.57,906.17,905.57,905.65
2016-12-30 11:30,906.1,906.1,905.17,905.56
2016-12-30 11:15,906.15,906.38,906.01,906.14
2016-12-30 11:00,906.4,906.69,906.19,906.21
2016-12-30 10:45,906.25,906.99,906.18,906.39
2016-12-30 10:30,906.6,906.69,905.75,906.19
2016-12-30 10:15,907.15,907.28,906.26,906.57
2016-12-30 10:00,908.1,908.23,907.07,907.07
2016-12-30 9:45,907.72,908.49,907.72,908.26
2016-12-30 9:30,909.3,909.3,907.16,907.58
2016-12-29 16:15,908.74,908.74,908.74,908.74
2016-12-29 16:00,908.74,908.74,908.74,908.74
2016-12-29 15:45,907.39,908.53,907.39,908.53
2016-12-29 15:30,906.45,907.58,906.44,907.48
2016-12-29 15:15,907,907.13,906.49,906.49
2016-12-29 15:00,907.31,907.32,906.98,907.02
2016-12-29 14:45,907.64,907.81,907.29,907.29
2016-12-29 14:30,907.31,907.56,907.19,907.56
2016-12-29 14:15,907.38,907.66,907.26,907.29
2016-12-29 14:00,906.89,907.69,906.89,907.34
2016-12-29 13:45,906.14,906.7,906.1,906.69
2016-12-29 13:30,906.63,906.64,906.01,906.17
2016-12-29 13:15,906.91,906.97,906.6,906.6
2016-12-29 13:00,907.73,907.73,906.93,906.96
2016-12-29 12:45,907.77,908.17,907.77,907.77
2016-12-29 12:30,907.51,907.88,907.36,907.7
2016-12-29 12:15,906.5,907.54,906.15,907.54
2016-12-29 12:00,907.57,907.72,906.46,906.57
2016-12-29 11:45,908.72,908.72,907.65,907.65
2016-12-29 11:30,908.48,908.88,908.38,908.73
2016-12-29 11:15,908.8,908.97,908.52,908.52
2016-12-29 11:00,909.22,909.87,908.81,908.81
2016-12-29 10:45,909.92,910.09,909.23,909.23
2016-12-29 10:30,909.9,910,909.65,909.93
2016-12-29 10:15,910.01,910.74,909.81,909.81
2016-12-29 10:00,909.86,910.47,909.86,909.94
2016-12-29 9:45,908.56,909.95,908.52,909.76
2016-12-29 9:30,906.84,908.77,906.75,908.57
2016-12-28 16:15,906.78,906.78,906.78,906.78
2016-12-28 16:00,906.78,906.78,906.78,906.78
2016-12-28 15:45,906.59,907.07,906.55,906.87
2016-12-28 15:30,905.96,906.74,905.89,906.56
2016-12-28 15:15,905.81,906.35,905.67,906.01
2016-12-28 15:00,906.12,906.45,905.76,905.76
2016-12-28 14:45,905.72,906.11,905.66,906.06
2016-12-28 14:30,905.39,905.65,905.36,905.6
2016-12-28 14:15,905.71,905.74,905.37,905.37
2016-12-28 14:00,906.45,906.52,905.71,905.71
2016-12-28 13:45,906.13,906.48,906.13,906.46
2016-12-28 13:30,906.6,906.63,906.11,906.12
2016-12-28 13:15,906.5,906.86,906.5,906.64
2016-12-28 13:00,906.75,906.88,906.4,906.47
2016-12-28 12:45,906.2,906.86,905.96,906.73
2016-12-28 12:30,906.9,906.95,905.94,906.18
2016-12-28 12:15,907.61,907.61,906.68,906.87
2016-12-28 12:00,908.03,908.21,907.67,907.67
2016-12-28 11:45,908.86,908.86,908.07,908.07
2016-12-28 11:30,909.17,909.22,908.74,908.86
2016-12-28 11:15,909.04,909.4,908.79,909.11
2016-12-28 11:00,908.67,909.11,908.67,909.02
2016-12-28 10:45,909.23,909.29,908.6,908.64
2016-12-28 10:30,910.1,910.29,909.15,909.2
2016-12-28 10:15,909.4,910.54,909.4,910.12
2016-12-28 10:00,908.51,909.44,908.37,909.44
2016-12-28 9:45,908.53,908.86,908.32,908.43
2016-12-28 9:30,908.28,909.71,908.28,908.43
2016-12-23 16:15,905.69,905.69,905.69,905.69
2016-12-23 16:00,905.69,905.69,905.69,905.69
2016-12-23 15:45,906.29,906.3,905.8,905.8
2016-12-23 15:30,906.63,906.72,906.02,906.27
2016-12-23 15:15,906.97,907,906.63,906.64
2016-12-23 15:00,907.14,907.23,906.93,906.97
2016-12-23 14:45,907.09,907.26,907.05,907.14
2016-12-23 14:30,907.1,907.36,906.98,907.05
2016-12-23 14:15,906.88,907.16,906.85,907.1
2016-12-23 14:00,907.34,907.35,906.86,906.88
2016-12-23 13:45,907.36,907.66,907.36,907.39
2016-12-23 13:30,907.4,907.45,907.24,907.35
2016-12-23 13:15,907.71,907.9,907.34,907.39
2016-12-23 13:00,907.81,907.89,907.66,907.75
2016-12-23 12:45,907.86,907.93,907.61,907.72
2016-12-23 12:30,907.48,907.82,907.48,907.81
2016-12-23 12:15,907.5,907.5,907.2,907.46
2016-12-23 12:00,907.19,907.51,907.12,907.5
2016-12-23 11:45,907.48,907.52,906.98,907.17
2016-12-23 11:30,907.65,907.87,907.42,907.42
2016-12-23 11:15,907.7,907.8,907.4,907.62
2016-12-23 11:00,907.74,908.01,907.56,907.72
2016-12-23 10:45,908.02,908.13,907.68,907.69
2016-12-23 10:30,908.37,908.53,907.92,907.95
2016-12-23 10:15,908.4,908.65,908.1,908.32
2016-12-23 10:00,908.01,908.64,907.99,908.41
2016-12-23 9:45,907.26,908.08,907.26,907.99
2016-12-23 9:30,907.47,907.75,906.94,907.36
2016-12-22 16:15,906.68,906.68,906.68,906.68
2016-12-22 16:00,906.68,906.68,906.68,906.68
2016-12-22 15:45,907.34,907.4,906.3,906.71
2016-12-22 15:30,907.05,907.48,906.43,907.31
2016-12-22 15:15,906.61,907.14,906.61,907.05
2016-12-22 15:00,906.69,907.09,906.54,906.59
2016-12-22 14:45,906.82,906.94,906.59,906.74
2016-12-22 14:30,906.82,907.06,906.74,906.84
2016-12-22 14:15,906.63,906.89,906.38,906.82
2016-12-22 14:00,906.94,907.09,906.75,906.75
2016-12-22 13:45,906.45,907.06,906.45,906.93
2016-12-22 13:30,905.94,906.58,905.8,906.49
2016-12-22 13:15,905.75,906.1,905.75,905.93
2016-12-22 13:00,905.87,906.19,905.81,905.81
2016-12-22 12:45,905.94,906.13,905.88,905.9
2016-12-22 12:30,906.1,906.12,905.85,905.97
2016-12-22 12:15,906.07,906.13,905.97,906.11
2016-12-22 12:00,905.67,906.1,905.4,906.09
2016-12-22 11:45,905.51,905.66,905.4,905.66
2016-12-22 11:30,905.53,905.97,905.25,905.44
2016-12-22 11:15,905.78,905.81,905.36,905.43
2016-12-22 11:00,905.85,905.85,905.47,905.74
2016-12-22 10:45,905.46,905.88,905.18,905.88
2016-12-22 10:30,905.93,905.94,905.25,905.41
2016-12-22 10:15,904.88,905.87,904.88,905.87
2016-12-22 10:00,904.25,904.78,904.18,904.75
2016-12-22 9:45,903.98,904.29,903.69,904.16
2016-12-22 9:30,904.52,904.85,903.36,903.86
2016-12-21 16:15,903.97,903.97,903.97,903.97
2016-12-21 16:00,903.97,903.97,903.97,903.97
2016-12-21 15:45,904.23,904.32,904.06,904.11
2016-12-21 15:30,904.48,904.5,904,904.19
2016-12-21 15:15,904.57,904.76,904.44,904.55
2016-12-21 15:00,904.56,904.73,904.43,904.57
2016-12-21 14:45,904.37,904.6,904.27,904.59
2016-12-21 14:30,904.22,904.37,903.8,904.37
2016-12-21 14:15,903.99,904.23,903.77,904.23
2016-12-21 14:00,904.02,904.36,903.82,903.99
2016-12-21 13:45,903.95,904.18,903.95,903.98
2016-12-21 13:30,904.2,904.23,903.88,903.95
2016-12-21 13:15,904.23,904.47,904.18,904.22
2016-12-21 13:00,903.93,904.39,903.93,904.23
2016-12-21 12:45,904.01,904.03,903.77,903.93
2016-12-21 12:30,903.79,904.12,903.75,904.01
2016-12-21 12:15,904.22,904.24,903.68,903.78
2016-12-21 12:00,904.36,904.67,904.27,904.3
2016-12-21 11:45,904.54,904.72,904.29,904.45
2016-12-21 11:30,905,905.27,904.52,904.54
2016-12-21 11:15,904.96,905.04,904.63,904.98
2016-12-21 11:00,904.23,905.09,904.18,904.94
2016-12-21 10:45,903.89,904.28,903.61,904.19
2016-12-21 10:30,903.59,904.35,903.35,903.83
2016-12-21 10:15,904.41,904.93,904.19,904.19
2016-12-21 10:00,905.42,905.71,904.34,904.34
2016-12-21 9:45,905.02,905.45,904.81,905.31
2016-12-21 9:30,904.47,905.59,904.47,904.91
2016-12-20 16:15,904.24,904.24,904.24,904.24
2016-12-20 16:00,904.24,904.24,904.24,904.24
2016-12-20 15:45,904.69,904.8,904.23,904.38
2016-12-20 15:30,905.34,905.42,904.58,904.66
2016-12-20 15:15,904.9,905.4,904.86,905.39
2016-12-20 15:00,905.11,905.22,904.89,904.91
2016-12-20 14:45,905.25,905.44,904.96,905.05
2016-12-20 14:30,905.36,905.36,904.68,905.25
2016-12-20 14:15,905.43,905.71,905.35,905.4
2016-12-20 14:00,905.46,905.53,905.27,905.44
2016-12-20 13:45,905.33,905.49,905.11,905.41
2016-12-20 13:30,905.36,905.44,905.1,905.38
2016-12-20 13:15,905.55,905.65,905.2,905.33
2016-12-20 13:00,905.31,905.6,905.22,905.55
2016-12-20 12:45,905.03,905.42,904.81,905.32
2016-12-20 12:30,904.7,905.02,904.6,905.02
2016-12-20 12:15,904.78,904.82,904.4,904.73
2016-12-20 12:00,904.67,904.8,904.29,904.8
2016-12-20 11:45,905.09,905.11,904.45,904.68
2016-12-20 11:30,906.03,906.12,905.04,905.06
2016-12-20 11:15,906.1,906.64,906.1,906.22
2016-12-20 11:00,906.85,906.85,906.14,906.14
2016-12-20 10:45,906.44,907.02,906.3,906.85
2016-12-20 10:30,905.76,906.52,905.74,906.49
2016-12-20 10:15,905.43,905.74,905.09,905.74
2016-12-20 10:00,905.81,905.81,905.25,905.43
2016-12-20 9:45,905.34,906.04,905.34,905.76
2016-12-20 9:30,904.5,905.71,904.23,905.52
2016-12-19 16:15,903.45,903.45,903.45,903.45
2016-12-19 16:00,903.45,903.45,903.45,903.45
2016-12-19 15:45,903.5,903.77,903.28,903.54
2016-12-19 15:30,904.15,904.59,903.49,903.49
2016-12-19 15:15,903.97,904.37,903.63,904.2
2016-12-19 15:00,904.13,904.19,903.92,903.94
2016-12-19 14:45,904.27,904.27,903.87,904.09
2016-12-19 14:30,904.48,904.72,904.11,904.36
2016-12-19 14:15,904.21,904.64,904.12,904.48
2016-12-19 14:00,904.16,904.28,903.72,904.21
2016-12-19 13:45,903.65,904.16,903.55,904.16
2016-12-19 13:30,903.83,904.02,903.45,903.72
2016-12-19 13:15,903.92,904.02,903.6,903.91
2016-12-19 13:00,903.81,904.09,903.77,903.9
2016-12-19 12:45,904.28,904.34,903.81,903.84
2016-12-19 12:30,904.16,904.38,903.99,904.22
2016-12-19 12:15,904.13,904.37,904.09,904.09
2016-12-19 12:00,904.38,904.55,903.97,904.12
2016-12-19 11:45,904.97,905.04,904.39,904.39
2016-12-19 11:30,904.88,905.01,904.58,904.93
2016-12-19 11:15,904.98,905,904.46,904.87
2016-12-19 11:00,905,905.52,904.89,904.98
2016-12-19 10:45,904.83,905.1,904.65,904.99
2016-12-19 10:30,904.35,904.96,904.35,904.84
2016-12-19 10:15,905.31,905.32,904.36,904.36
2016-12-19 10:00,904.06,905.49,903.97,905.35
2016-12-19 9:45,903.38,904.45,903.37,904.09
2016-12-19 9:30,903.6,903.84,902.91,903.46
2016-12-16 16:15,902.24,902.24,902.24,902.24
2016-12-16 16:00,902.24,902.24,902.24,902.24
2016-12-16 15:45,902.49,903.17,902.06,902.24
2016-12-16 15:30,903,903.24,902.54,902.58
2016-12-16 15:15,902.97,903.26,902.9,903.06
2016-12-16 15:00,902.98,903.02,902.58,902.89
2016-12-16 14:45,902.31,902.93,902.31,902.93
2016-12-16 14:30,901.83,902.25,901.65,902.25
2016-12-16 14:15,901.33,901.87,901.19,901.87
2016-12-16 14:00,901.02,901.4,900.95,901.34
2016-12-16 13:45,901.14,901.14,900.68,901
2016-12-16 13:30,901.15,901.39,901.13,901.16
2016-12-16 13:15,901.34,901.48,900.99,901.17
2016-12-16 13:00,901.49,901.6,900.96,901.32
2016-12-16 12:45,902.38,902.4,901.33,901.49
2016-12-16 12:30,902.93,902.93,902.4,902.4
2016-12-16 12:15,903.54,903.64,902.72,902.92
2016-12-16 12:00,903.59,903.92,903.31,903.52
2016-12-16 11:45,903.92,904.07,903.32,903.62
2016-12-16 11:30,902.65,904,902.43,903.93
2016-12-16 11:15,903.22,903.32,902.71,902.8
2016-12-16 11:00,903.84,903.91,902.44,903.11
2016-12-16 10:45,904.56,904.63,903.88,903.91
2016-12-16 10:30,903.99,904.56,903.67,904.52
2016-12-16 10:15,903.93,904.11,903.79,903.87
2016-12-16 10:00,904.97,904.97,903.64,903.92
2016-12-16 9:45,904.19,904.69,903.81,904.57
2016-12-16 9:30,905.42,905.42,903.8,904.09
2016-12-15 16:15,900.44,900.44,900.44,900.44
2016-12-15 16:00,900.44,900.44,900.44,900.44
2016-12-15 15:45,900.93,901.61,900.36,900.36
2016-12-15 15:30,901.05,901.43,900.53,900.84
2016-12-15 15:15,901.53,901.71,900.97,900.97
2016-12-15 15:00,901.47,901.63,901.28,901.56
2016-12-15 14:45,902.02,902.16,901.43,901.54
2016-12-15 14:30,901.67,902.11,901.56,901.99
2016-12-15 14:15,901.52,901.69,901.08,901.64
2016-12-15 14:00,901.16,901.61,900.84,901.53
2016-12-15 13:45,903.13,903.13,901.12,901.27
2016-12-15 13:30,903,903.21,902.82,903.14
2016-12-15 13:15,903.3,903.46,902.98,902.98
2016-12-15 13:00,902.8,903.62,902.79,903.33
2016-12-15 12:45,902.54,903.08,902.48,902.79
2016-12-15 12:30,902.61,902.78,902.46,902.59
2016-12-15 12:15,902.68,902.83,902.07,902.68
2016-12-15 12:00,901.82,902.99,901.82,902.76
2016-12-15 11:45,902.26,902.54,901.59,901.81
2016-12-15 11:30,901.99,902.98,901.87,902.15
2016-12-15 11:15,902.93,903.71,902.04,902.25
2016-12-15 11:00,900.96,903.31,900.96,902.84
2016-12-15 10:45,902.03,902.03,900.8,900.95
2016-12-15 10:30,901.37,902.28,901.37,901.84
2016-12-15 10:15,901.17,901.36,900.65,901.15
2016-12-15 10:00,902.19,902.5,901.09,901.14
2016-12-15 9:45,900.25,902.08,900.22,902.08
2016-12-15 9:30,897.35,899.54,897.02,899.54
2016-12-14 16:15,897.14,897.14,897.14,897.14
2016-12-14 16:00,897.14,897.14,897.14,897.14
2016-12-14 15:45,899.25,899.25,896.97,897.04
2016-12-14 15:30,899.06,901.13,898.95,899.14
2016-12-14 15:15,898.34,899.09,897.43,899.05
2016-12-14 15:00,899.88,900.57,897.88,898.75
2016-12-14 14:45,902.11,902.17,900.11,900.11
2016-12-14 14:30,899.53,903.18,899.53,901.95
2016-12-14 14:15,902.12,902.63,899.7,899.7
2016-12-14 14:00,902.87,905.25,902.2,902.35
2016-12-14 13:45,903.71,903.71,902.51,902.72
2016-12-14 13:30,903.34,903.8,902.82,903.73
2016-12-14 13:15,902.77,903.33,902.77,903.31
2016-12-14 13:00,902.35,903.02,902.31,902.74
2016-12-14 12:45,902.14,902.35,902.04,902.35
2016-12-14 12:30,902.68,902.68,902.23,902.27
2016-12-14 12:15,902.09,902.69,902.09,902.67
2016-12-14 12:00,901.25,902.25,901.07,902.08
2016-12-14 11:45,900.54,901.28,900.52,901.28
2016-12-14 11:30,901.62,901.77,900.15,900.49
2016-12-14 11:15,902.12,902.43,901.28,901.9
2016-12-14 11:00,902.48,902.58,901.84,902.11
2016-12-14 10:45,902.84,903.07,902.27,902.64
2016-12-14 10:30,903.5,903.96,902.4,902.81
2016-12-14 10:15,902.51,903.15,902.28,902.62
2016-12-14 10:00,903.19,903.37,902.28,902.41
2016-12-14 9:45,905.3,905.43,903.22,903.22
2016-12-14 9:30,906.03,906.43,905.08,905.24
2016-12-13 16:15,907.71,907.71,907.71,907.71
2016-12-13 16:00,907.71,907.71,907.71,907.71
2016-12-13 15:45,908.41,908.74,907.8,907.81
2016-12-13 15:30,909.64,909.64,908.36,908.36
2016-12-13 15:15,909.38,909.75,909.37,909.59
2016-12-13 15:00,909.74,909.74,908.78,909.39
2016-12-13 14:45,909.54,909.83,909.36,909.78
2016-12-13 14:30,908.75,909.48,908.68,909.48
2016-12-13 14:15,909.24,909.36,908.58,908.75
2016-12-13 14:00,909.46,909.51,909.07,909.28
2016-12-13 13:45,908.88,909.32,908.88,909.31
2016-12-13 13:30,908.89,909.08,908.64,908.84
2016-12-13 13:15,908.87,909.21,908.77,908.89
2016-12-13 13:00,908.61,908.91,908.59,908.91
2016-12-13 12:45,908.79,908.79,908.4,908.64
2016-12-13 12:30,908.41,909.01,908.35,908.87
2016-12-13 12:15,908.59,908.85,908.24,908.48
2016-12-13 12:00,908.42,908.63,908.07,908.59
2016-12-13 11:45,908.27,908.44,907.88,908.44
2016-12-13 11:30,907.96,908.47,907.84,908.36
2016-12-13 11:15,906.54,908.39,906.44,907.99
2016-12-13 11:00,906.03,906.61,905.45,906.45
2016-12-13 10:45,904.05,906.45,904.05,906
2016-12-13 10:30,904.77,904.82,903.36,904.2
2016-12-13 10:15,905.98,905.99,904.72,904.89
2016-12-13 10:00,906.4,906.88,905.25,905.99
2016-12-13 9:45,907.4,907.4,906,906.43
2016-12-13 9:30,904.14,907.59,903.99,907.45
2016-12-12 16:15,901.35,901.35,901.35,901.35
2016-12-12 16:00,901.35,901.35,901.35,901.35
2016-12-12 15:45,901.93,902.36,901.25,901.25
2016-12-12 15:30,902.22,902.39,901.91,901.98
2016-12-12 15:15,902.39,902.67,902.19,902.22
2016-12-12 15:00,902.78,902.79,902.41,902.42
2016-12-12 14:45,902.92,902.92,902.11,902.8
2016-12-12 14:30,903.19,903.38,902.78,902.93
2016-12-12 14:15,903.37,903.47,903.06,903.2
2016-12-12 14:00,902.32,903.47,902.3,903.39
2016-12-12 13:45,902.32,902.62,902.12,902.35
2016-12-12 13:30,902.62,902.63,902.24,902.35
2016-12-12 13:15,902.93,903.15,902.42,902.65
2016-12-12 13:00,902.94,903.22,902.85,903
2016-12-12 12:45,902.93,903,902.48,903
2016-12-12 12:30,902.73,903.2,902.73,902.93
2016-12-12 12:15,902.7,903.22,902.62,902.71
2016-12-12 12:00,902.61,902.88,902.15,902.7
2016-12-12 11:45,902.72,902.98,902.23,902.41
2016-12-12 11:30,902.9,903.68,902.71,902.71
2016-12-12 11:15,903.81,904.3,903.07,903.07
2016-12-12 11:00,903.43,903.98,903.34,903.77
2016-12-12 10:45,902.96,903.65,902.95,903.35
2016-12-12 10:30,902.97,903.55,902.87,903.04
2016-12-12 10:15,903.23,903.25,902.46,903.03
2016-12-12 10:00,904.85,905.01,902.76,903.19
2016-12-12 9:45,905.33,905.33,904.28,904.74
2016-12-12 9:30,903.63,905.69,903.63,905.38
2016-12-09 16:15,902.92,902.92,902.92,902.92
2016-12-09 16:00,902.92,902.92,902.92,902.92
2016-12-09 15:45,902.48,903.25,902.37,903.25
2016-12-09 15:30,902.37,902.69,902.15,902.52
2016-12-09 15:15,902.63,902.7,902.34,902.4
2016-12-09 15:00,902.52,902.74,902.13,902.62
2016-12-09 14:45,902.6,902.83,902.4,902.53
2016-12-09 14:30,902.72,902.89,902.49,902.61
2016-12-09 14:15,903.73,903.73,902.76,902.77
2016-12-09 14:00,903.52,903.8,903.48,903.58
2016-12-09 13:45,903.37,903.6,903.25,903.51
2016-12-09 13:30,902.95,903.36,902.85,903.36
2016-12-09 13:15,902.74,902.96,902.59,902.94
2016-12-09 13:00,903.19,903.19,902.54,902.65
2016-12-09 12:45,902.97,903.55,902.91,903.22
2016-12-09 12:30,902.26,902.96,902.26,902.96
2016-12-09 12:15,902.28,902.53,902.11,902.24
2016-12-09 12:00,903.09,903.09,902.14,902.3
2016-12-09 11:45,902.61,903.12,902.46,902.91
2016-12-09 11:30,902.72,902.77,902.11,902.6
2016-12-09 11:15,903.22,903.23,902.58,902.6
2016-12-09 11:00,903.37,903.47,903.06,903.24
2016-12-09 10:45,904.38,904.38,903.28,903.4
2016-12-09 10:30,903.96,904.73,903.84,904.44
2016-12-09 10:15,903.25,903.98,902.81,903.98
2016-12-09 10:00,903.71,903.79,902.96,903.23
2016-12-09 9:45,902.65,903.89,902.65,903.72
2016-12-09 9:30,901.29,903.1,901.29,902.68
2016-12-08 16:15,901.21,901.21,901.21,901.21
2016-12-08 16:00,901.21,901.21,901.21,901.21
2016-12-08 15:45,901.35,901.9,901.15,901.42
2016-12-08 15:30,900.94,901.78,900.8,901.42
2016-12-08 15:15,901.34,901.69,900.83,901.22
2016-12-08 15:00,901.64,901.67,900.85,901.36
2016-12-08 14:45,900.97,901.68,900.73,901.66
2016-12-08 14:30,901.52,901.67,900.65,900.93
2016-12-08 14:15,902.77,902.77,901.16,901.52
2016-12-08 14:00,902.36,902.77,902.16,902.77
2016-12-08 13:45,901.66,902.44,901.56,902.44
2016-12-08 13:30,901.94,901.94,901.48,901.63
2016-12-08 13:15,902.18,902.21,901.92,901.92
2016-12-08 13:00,901.5,902.22,901.5,902.22
2016-12-08 12:45,901.42,901.88,901.25,901.44
2016-12-08 12:30,900.96,901.4,900.62,901.39
2016-12-08 12:15,900.13,901.09,899.87,900.87
2016-12-08 12:00,899.51,900.13,899.25,900.13
2016-12-08 11:45,899.04,899.6,898.96,899.6
2016-12-08 11:30,898.95,899.19,898.52,899.1
2016-12-08 11:15,898.88,899.04,898.45,899.02
2016-12-08 11:00,899.44,899.89,898.74,898.88
2016-12-08 10:45,898.58,899.52,898.25,899.45
2016-12-08 10:30,898.35,899.1,898.05,898.63
2016-12-08 10:15,898.73,898.82,898.27,898.4
2016-12-08 10:00,899.11,899.15,898.42,898.8
2016-12-08 9:45,899.04,899.78,898.93,899.2
2016-12-08 9:30,898.28,900.22,898.11,898.93
2016-12-07 16:15,897.88,897.88,897.88,897.88
2016-12-07 16:00,897.88,897.88,897.88,897.88
2016-12-07 15:45,897.77,897.87,897.31,897.87
2016-12-07 15:30,897.68,898.25,897.45,897.82
2016-12-07 15:15,896.92,897.77,896.92,897.64
2016-12-07 15:00,897.12,897.14,896.73,896.95
2016-12-07 14:45,896.69,897.26,896.31,897.12
2016-12-07 14:30,896.73,896.86,896.46,896.65
2016-12-07 14:15,897.85,897.85,896.39,896.73
2016-12-07 14:00,898.25,898.34,897.69,897.82
2016-12-07 13:45,897.46,898.2,897.3,898.2
2016-12-07 13:30,896.48,897.78,896.3,897.43
2016-12-07 13:15,896.41,897.39,896.41,896.5
2016-12-07 13:00,895.94,896.62,895.83,896.48
2016-12-07 12:45,895.3,895.76,895,895.76
2016-12-07 12:30,894.93,895.36,894.81,895.35
2016-12-07 12:15,894.6,894.96,894.39,894.94
2016-12-07 12:00,894.77,894.95,894.43,894.62
