Date,Open,High,Low,Close,,
2018-04-16 12:15,2677.62,2677.77,2675.32,2675.73,,
2018-04-16 12:00,2674.52,2678.45,2674.52,2677.61,,
2018-04-16 11:45,2672.7,2674.54,2671.32,2674.51,,
2018-04-16 11:30,2674.33,2674.44,2671.47,2672.68,,
2018-04-16 11:15,2670.4,2674.58,2668.99,2674.05,,
2018-04-16 11:00,2673.14,2675.61,2670.7,2670.74,,
2018-04-16 10:45,2674.84,2675.48,2669.8,2672.38,,
2018-04-16 10:30,2675.86,2676.25,2673.67,2674.88,,
2018-04-16 10:15,2671.04,2675.87,2668.97,2675.47,,
2018-04-16 10:00,2669.24,2674.53,2669.22,2670.84,,
2018-04-16 9:45,2669.25,2671.9,2666.33,2668.99,,
2018-04-16 9:30,2670.1,2674.01,2665.16,2669.15,,
2018-04-13 16:00,2656.45,2656.45,2656.29,2656.3,,
2018-04-13 15:45,2652.98,2658.73,2652.98,2656.51,,
2018-04-13 15:30,2648.25,2654.78,2646.47,2653.13,,
2018-04-13 15:15,2653.89,2653.91,2645.05,2648.44,,
2018-04-13 15:00,2658.22,2658.22,2650.9,2653.85,,
2018-04-13 14:45,2661.78,2663.13,2657.48,2658.22,,
2018-04-13 14:30,2662.51,2665.43,2659.55,2661.78,,
2018-04-13 14:15,2664.63,2664.64,2660.76,2662.54,,
2018-04-13 14:00,2665.47,2666.28,2664.16,2664.63,,
2018-04-13 13:45,2666.11,2667.11,2664.43,2665.47,,
2018-04-13 13:30,2667.28,2667.72,2664.21,2666.11,,
2018-04-13 13:15,2662.72,2667.7,2662.72,2667.21,,
2018-04-13 13:00,2660.83,2663.63,2660.83,2662.72,,
2018-04-13 12:45,2659.17,2661.21,2657.71,2660.8,,
2018-04-13 12:30,2664.25,2664.28,2658.57,2659.17,,
2018-04-13 12:15,2661.3,2664.52,2660.3,2664.25,,
2018-04-13 12:00,2662.68,2665.2,2658.43,2661.28,,
2018-04-13 11:45,2661.09,2663.04,2657.78,2662.68,,
2018-04-13 11:30,2661.67,2663.26,2658.17,2660.96,,
2018-04-13 11:15,2656.01,2662.48,2656,2661.7,,
2018-04-13 11:00,2655.56,2658.7,2651.36,2656.04,,
2018-04-13 10:45,2658.95,2662.69,2655.64,2655.64,,
2018-04-13 10:30,2658.66,2661.38,2655.5,2658.96,,
2018-04-13 10:15,2664.94,2668.73,2656.98,2658.7,,
2018-04-13 10:00,2670.42,2671.93,2661.68,2665.02,,
2018-04-13 9:45,2676.1,2677.08,2669.79,2670.52,,
2018-04-13 9:30,2676.9,2680.26,2674.05,2675.86,,
2018-04-12 16:00,2664.06,2664.06,2663.97,2663.99,,
2018-04-12 15:45,2670.5,2670.5,2664.02,2664.02,,
2018-04-12 15:30,2673.75,2674.26,2670.38,2670.5,,
2018-04-12 15:15,2670.46,2674.72,2668.77,2673.93,,
2018-04-12 15:00,2669.39,2670.43,2666.21,2670.41,,
2018-04-12 14:45,2667.21,2669.49,2664.12,2669.35,,
2018-04-12 14:30,2668.53,2669.89,2666.41,2667.15,,
2018-04-12 14:15,2665.63,2669.85,2665.63,2668.49,,
2018-04-12 14:00,2660.67,2665.69,2660.09,2665.63,,
2018-04-12 13:45,2664,2665.41,2659.24,2660.69,,
2018-04-12 13:30,2657.42,2664.58,2656.07,2664.02,,
2018-04-12 13:15,2666.68,2667.06,2657.15,2657.66,,
2018-04-12 13:00,2671.21,2671.83,2666.13,2666.66,,
2018-04-12 12:45,2668.27,2672.43,2668.27,2671.1,,
2018-04-12 12:30,2667.8,2669.14,2667.19,2668.24,,
2018-04-12 12:15,2665.46,2667.93,2663.57,2667.69,,
2018-04-12 12:00,2664.78,2666.24,2664.25,2665.45,,
2018-04-12 11:45,2668,2668.08,2660.96,2664.8,,
2018-04-12 11:30,2667.35,2669.07,2665.38,2667.89,,
2018-04-12 11:15,2666.4,2669.75,2665.85,2667.4,,
2018-04-12 11:00,2663.23,2667.52,2662.9,2666.43,,
2018-04-12 10:45,2666.86,2666.86,2661.85,2663.41,,
2018-04-12 10:30,2668.77,2668.84,2665.01,2667.04,,
2018-04-12 10:15,2667.47,2671.17,2667.36,2668.66,,
2018-04-12 10:00,2669.29,2670.41,2665.74,2667.29,,
2018-04-12 9:45,2664.21,2669.59,2664.21,2669.39,,
2018-04-12 9:30,2653.83,2664.09,2653.83,2664.07,,
2018-04-11 16:00,2642.3,2642.3,2642.18,2642.19,,
2018-04-11 15:45,2645.93,2645.96,2640.59,2642.35,,
2018-04-11 15:30,2642.61,2647.09,2642.61,2645.93,,
2018-04-11 15:15,2641.94,2643.64,2639.25,2642.61,,
2018-04-11 15:00,2649.47,2650.77,2641.24,2641.93,,
2018-04-11 14:45,2649.52,2649.83,2645.35,2649.48,,
2018-04-11 14:30,2649.35,2654.16,2649.04,2649.55,,
2018-04-11 14:15,2648.54,2653.12,2647.6,2649.3,,
2018-04-11 14:00,2652.54,2654.81,2645.13,2648.56,,
2018-04-11 13:45,2649.3,2653.09,2647.72,2652.38,,
2018-04-11 13:30,2651.26,2651.67,2646.78,2649.29,,
2018-04-11 13:15,2648.25,2654.35,2648.25,2651.27,,
2018-04-11 13:00,2651.19,2654.6,2647.97,2648.2,,
2018-04-11 12:45,2655.51,2655.66,2649.33,2651.22,,
2018-04-11 12:30,2656.99,2657.79,2652.99,2655.49,,
2018-04-11 12:15,2659.02,2659.35,2655.92,2656.85,,
2018-04-11 12:00,2654.38,2661.43,2654.33,2659.01,,
2018-04-11 11:45,2653.03,2657.11,2652.75,2654.52,,
2018-04-11 11:30,2648.56,2653.93,2647.6,2653.08,,
2018-04-11 11:15,2646.33,2649.32,2643.3,2648.55,,
2018-04-11 11:00,2644.39,2646.85,2641.21,2646.36,,
2018-04-11 10:45,2654.67,2654.82,2644.3,2644.32,,
2018-04-11 10:30,2653.05,2654.73,2652.23,2654.66,,
2018-04-11 10:15,2647.07,2653.55,2646.3,2653.34,,
2018-04-11 10:00,2650.24,2651.41,2645.62,2647.19,,
2018-04-11 9:45,2648,2650.88,2644.26,2650.43,,
2018-04-11 9:30,2643.89,2647.94,2641.07,2647.94,,
2018-04-10 16:00,2656.77,2656.87,2656.76,2656.87,,
2018-04-10 15:45,2657.61,2661.27,2654.83,2656.94,,
2018-04-10 15:30,2660.6,2660.94,2655.7,2657.67,,
2018-04-10 15:15,2662.54,2665.45,2656.34,2660.92,,
2018-04-10 15:00,2660.01,2664.31,2655.75,2662.64,,
2018-04-10 14:45,2652.61,2659.99,2651.68,2659.99,,
2018-04-10 14:30,2655.04,2658.17,2647.96,2652.69,,
2018-04-10 14:15,2658.03,2660.12,2654.36,2654.88,,
2018-04-10 14:00,2657.04,2661.7,2654.58,2658.06,,
2018-04-10 13:45,2652.13,2656.76,2646.36,2656.75,,
2018-04-10 13:30,2654.2,2657.68,2651.84,2652.1,,
2018-04-10 13:15,2654.15,2654.62,2650.07,2654.2,,
2018-04-10 13:00,2649,2654.81,2646.56,2654.11,,
2018-04-10 12:45,2648.89,2652.12,2645.6,2648.95,,
2018-04-10 12:30,2641.64,2650.51,2640.92,2648.82,,
2018-04-10 12:15,2652.95,2653.05,2635.78,2641.77,,
2018-04-10 12:00,2657.24,2658.21,2652.88,2652.96,,
2018-04-10 11:45,2654.95,2657.91,2647.73,2657.28,,
2018-04-10 11:30,2656.17,2662.5,2654.65,2654.91,,
2018-04-10 11:15,2655.39,2660.27,2655.13,2656.42,,
2018-04-10 11:00,2655.34,2660.24,2652.77,2655.37,,
2018-04-10 10:45,2657.57,2659.31,2654.04,2655.1,,
2018-04-10 10:30,2652.1,2657.49,2652.1,2657.41,,
2018-04-10 10:15,2648.11,2653.88,2645.7,2652.09,,
2018-04-10 10:00,2640.46,2648.7,2639.36,2648.01,,
2018-04-10 9:45,2641.97,2647.15,2638.79,2640.27,,
2018-04-10 9:30,2638.41,2649.46,2638.41,2641.85,,
2018-04-09 16:00,2613.43,2613.43,2613.16,2613.16,,
2018-04-09 15:45,2626.49,2628.2,2610.79,2613.49,,
2018-04-09 15:30,2633.15,2634.05,2623.35,2627.12,,
2018-04-09 15:15,2638.71,2638.72,2629.91,2633.32,,
2018-04-09 15:00,2643.78,2643.97,2638.77,2638.77,,
2018-04-09 14:45,2638.66,2644.18,2638.5,2643.78,,
2018-04-09 14:30,2643.14,2644.7,2637.49,2638.59,,
2018-04-09 14:15,2646.55,2648.66,2641.94,2643.21,,
2018-04-09 14:00,2652.92,2653.03,2644.85,2646.56,,
2018-04-09 13:45,2648.1,2653.55,2648.1,2652.69,,
2018-04-09 13:30,2649.1,2650.49,2646.91,2648.09,,
2018-04-09 13:15,2648.52,2650.16,2647.05,2649.13,,
2018-04-09 13:00,2646.34,2651.03,2646.34,2648.57,,
2018-04-09 12:45,2643.72,2647.49,2643.72,2646.09,,
2018-04-09 12:30,2645.23,2646.06,2641.53,2643.71,,
2018-04-09 12:15,2648,2648.38,2643.84,2645.23,,
2018-04-09 12:00,2644.75,2648.55,2643.31,2647.89,,
2018-04-09 11:45,2642.23,2646.08,2641.36,2644.75,,
2018-04-09 11:30,2638.95,2643.48,2638.95,2642.24,,
2018-04-09 11:15,2636.01,2639.77,2636.01,2638.7,,
2018-04-09 11:00,2634.32,2635.84,2631.29,2635.84,,
2018-04-09 10:45,2633.16,2635.9,2631.75,2633.86,,
2018-04-09 10:30,2628.5,2635.08,2628.5,2633.18,,
2018-04-09 10:15,2621.62,2629.01,2621.62,2628.54,,
2018-04-09 10:00,2626.32,2627.77,2621.25,2621.56,,
2018-04-09 9:45,2617.49,2629.23,2615.75,2626.38,,
2018-04-09 9:30,2617.18,2622.7,2614.47,2617.13,,
2018-04-06 16:00,2604.12,2604.47,2604.12,2604.47,,
2018-04-06 15:45,2604.61,2612.29,2599.6,2604.03,,
2018-04-06 15:30,2594.77,2607.67,2593.58,2604.86,,
2018-04-06 15:15,2599.62,2601.25,2593.66,2594.89,,
2018-04-06 15:00,2591.22,2599.57,2586.27,2599.57,,
2018-04-06 14:45,2599.07,2599.4,2587.23,2590.78,,
2018-04-06 14:30,2601.9,2606.04,2593.22,2598.98,,
2018-04-06 14:15,2609.05,2609.79,2601.56,2602.51,,
2018-04-06 14:00,2609.97,2611.99,2603.7,2609.39,,
2018-04-06 13:45,2624.66,2624.96,2610.12,2610.23,,
2018-04-06 13:30,2632.57,2634.52,2622.8,2624.98,,
2018-04-06 13:15,2628.69,2634.2,2626.69,2632.55,,
2018-04-06 13:00,2639.32,2639.32,2627.72,2628.71,,
2018-04-06 12:45,2633.28,2639.75,2632.03,2639.41,,
2018-04-06 12:30,2624.31,2636.17,2623.5,2633.28,,
2018-04-06 12:15,2629.96,2631.03,2624.06,2624.29,,
2018-04-06 12:00,2637.1,2637.1,2629.71,2629.95,,
2018-04-06 11:45,2634.96,2638.51,2629.86,2637.11,,
2018-04-06 11:30,2631.39,2638.37,2631.39,2634.97,,
2018-04-06 11:15,2632.23,2634.12,2626.7,2631.1,,
2018-04-06 11:00,2635,2635,2627.77,2632.24,,
2018-04-06 10:45,2638.91,2638.95,2632.84,2635.16,,
2018-04-06 10:30,2647.56,2648.99,2638.13,2638.91,,
2018-04-06 10:15,2649.34,2653.54,2647.32,2647.6,,
2018-04-06 10:00,2652.81,2654.73,2647.39,2649.35,,
2018-04-06 9:45,2648.79,2656.88,2646.46,2652.62,,
2018-04-06 9:30,2645.82,2653.07,2639.26,2648.88,,
2018-04-05 16:00,2662.73,2662.84,2662.73,2662.84,,
2018-04-05 15:45,2664.93,2669.63,2662.62,2662.62,,
2018-04-05 15:30,2667.46,2667.75,2658.48,2664.69,,
2018-04-05 15:15,2670.21,2671.55,2666.53,2667.46,,
2018-04-05 15:00,2668.45,2671.94,2665.08,2670.2,,
2018-04-05 14:45,2665.37,2668.9,2665.36,2668.42,,
2018-04-05 14:30,2657.85,2665.6,2657.84,2665.36,,
2018-04-05 14:15,2656.11,2660.63,2656.11,2657.91,,
2018-04-05 14:00,2657.5,2661.09,2654.63,2656.09,,
2018-04-05 13:45,2651.18,2658.9,2651.11,2657.19,,
2018-04-05 13:30,2656.64,2660.34,2649.58,2651.31,,
2018-04-05 13:15,2664.38,2664.47,2654.94,2656.77,,
2018-04-05 13:00,2667.31,2669.5,2663.49,2664.62,,
2018-04-05 12:45,2662.45,2666.97,2662,2666.59,,
2018-04-05 12:30,2665.02,2665.93,2661.87,2662.43,,
2018-04-05 12:15,2669.18,2669.2,2663.03,2665.03,,
2018-04-05 12:00,2671.78,2672.07,2667.39,2669.15,,
2018-04-05 11:45,2669.44,2672.07,2667.32,2671.78,,
2018-04-05 11:30,2669.37,2672.08,2668.28,2669.45,,
2018-04-05 11:15,2666.51,2670.57,2665.58,2669.37,,
2018-04-05 11:00,2656.33,2668.35,2655.95,2666.49,,
2018-04-05 10:45,2657.38,2658.77,2653.86,2655.81,,
2018-04-05 10:30,2656.63,2659.65,2655.03,2657.22,,
2018-04-05 10:15,2660.74,2661.41,2654.51,2657.03,,
2018-04-05 10:00,2660.64,2661.61,2656.42,2660.79,,
2018-04-05 9:45,2655.71,2660.8,2651.86,2660.8,,
2018-04-05 9:30,2657.36,2662.62,2654.12,2655.4,,
2018-04-04 16:00,2644.76,2644.79,2644.67,2644.69,,
2018-04-04 15:45,2642.24,2649.86,2641.93,2644.62,,
2018-04-04 15:30,2641.31,2644.91,2640.66,2641.72,,
2018-04-04 15:15,2633.24,2642.44,2631.06,2641.29,,
2018-04-04 15:00,2632.65,2638.58,2632.32,2633.4,,
2018-04-04 14:45,2632.17,2633.69,2628.91,2633.21,,
2018-04-04 14:30,2629.09,2632.79,2622.9,2631.95,,
2018-04-04 14:15,2619.44,2629.14,2619.44,2629.03,,
2018-04-04 14:00,2610.37,2619.65,2609.72,2619.24,,
2018-04-04 13:45,2611.97,2611.98,2606.09,2609.87,,
2018-04-04 13:30,2607.02,2612.29,2604.79,2611.97,,
2018-04-04 13:15,2609.98,2610.22,2602.64,2607.06,,
2018-04-04 13:00,2615.3,2616.19,2607.99,2610.01,,
2018-04-04 12:45,2618.52,2620.11,2613.38,2615.29,,
2018-04-04 12:30,2615.52,2618.85,2612.88,2618.48,,
2018-04-04 12:15,2614.25,2616.57,2610.09,2615.17,,
2018-04-04 12:00,2606.95,2615.54,2604.42,2614.21,,
2018-04-04 11:45,2603.34,2607.1,2601.87,2606.94,,
2018-04-04 11:30,2605.23,2610.82,2602.59,2603.31,,
2018-04-04 11:15,2596.12,2608.07,2596.08,2605.27,,
2018-04-04 11:00,2601.51,2601.51,2594.48,2596.14,,
2018-04-04 10:45,2589.18,2602.06,2588.67,2601.45,,
2018-04-04 10:30,2588.92,2590.54,2584.42,2589.2,,
2018-04-04 10:15,2593.18,2593.78,2587.52,2588.16,,
2018-04-04 10:00,2589.51,2595.76,2582.82,2593.15,,
2018-04-04 9:45,2585.94,2590.09,2579.97,2590.06,,
2018-04-04 9:30,2584.04,2586.62,2573.61,2586.07,,
2018-04-03 16:00,2614.41,2614.48,2614.41,2614.45,,
2018-04-03 15:45,2608.52,2615.3,2607.31,2614.43,,
2018-04-03 15:30,2617.22,2617.67,2604.36,2609,,
2018-04-03 15:15,2609.45,2617.93,2607.26,2617.2,,
2018-04-03 15:00,2600.47,2619.14,2598.62,2609.53,,
2018-04-03 14:45,2580.74,2603.1,2580.72,2600.93,,
2018-04-03 14:30,2588,2588,2580.81,2580.81,,
2018-04-03 14:15,2591.78,2591.8,2586.59,2588.26,,
2018-04-03 14:00,2597.4,2598.44,2591.38,2591.75,,
2018-04-03 13:45,2595.31,2598.38,2590.58,2597.44,,
2018-04-03 13:30,2598.63,2598.99,2592.94,2595.31,,
2018-04-03 13:15,2588.27,2600.02,2587.87,2597.27,,
2018-04-03 13:00,2590.09,2592.45,2586.97,2588.35,,
2018-04-03 12:45,2593.1,2593.66,2587.84,2590.07,,
2018-04-03 12:30,2586.84,2594.17,2586.35,2593.05,,
2018-04-03 12:15,2591.76,2593.93,2585.1,2586.96,,
2018-04-03 12:00,2587.96,2594.79,2587.96,2591.77,,
2018-04-03 11:45,2594.87,2596.88,2587.9,2587.9,,
2018-04-03 11:30,2598.92,2600.1,2590.9,2594.9,,
2018-04-03 11:15,2601.25,2602.93,2598.12,2599.09,,
2018-04-03 11:00,2598.42,2606.99,2598.42,2601.3,,
2018-04-03 10:45,2587.99,2599.47,2586.96,2598.25,,
2018-04-03 10:30,2584.51,2589.07,2583.29,2588.02,,
2018-04-03 10:15,2580.03,2584.44,2575.49,2584.44,,
2018-04-03 10:00,2590.56,2590.66,2578.61,2579.97,,
2018-04-03 9:45,2593.75,2598.75,2587.61,2590.35,,
2018-04-03 9:30,2592.17,2598.41,2590.43,2593.67,,
2018-04-02 16:00,2581.49,2581.88,2581.49,2581.88,,
2018-04-02 15:45,2571.52,2586.38,2571.52,2581.58,,
2018-04-02 15:30,2566.63,2571.53,2561.93,2570.97,,
2018-04-02 15:15,2571.4,2575.24,2564.43,2566.31,,
2018-04-02 15:00,2568.01,2572.53,2563.77,2571.5,,
2018-04-02 14:45,2557.8,2569.62,2556.14,2568,,
2018-04-02 14:30,2560.52,2567.15,2556.78,2557.8,,
2018-04-02 14:15,2562.52,2568.66,2560.19,2561.61,,
2018-04-02 14:00,2559.92,2563.09,2553.8,2562.51,,
2018-04-02 13:45,2565.15,2566.96,2560.98,2560.98,,
2018-04-02 13:30,2567.97,2575.14,2564.69,2565.15,,
2018-04-02 13:15,2576.12,2577.96,2567.43,2568.08,,
2018-04-02 13:00,2581.98,2584.67,2575.98,2576.17,,
2018-04-02 12:45,2587.77,2588.1,2580.35,2582.12,,
2018-04-02 12:30,2579.7,2588.89,2579.54,2587.75,,
2018-04-02 12:15,2574.92,2581.34,2571.15,2579.86,,
2018-04-02 12:00,2580.49,2580.81,2570.47,2574.79,,
2018-04-02 11:45,2578.63,2586.34,2576.14,2580.61,,
2018-04-02 11:30,2597.91,2597.97,2573.66,2578.48,,
2018-04-02 11:15,2593.17,2597.95,2590.89,2597.87,,
2018-04-02 11:00,2600.79,2600.84,2591.94,2593.18,,
2018-04-02 10:45,2609.5,2610.83,2600.37,2600.94,,
2018-04-02 10:30,2612.99,2613.1,2606.21,2609.68,,
2018-04-02 10:15,2615.06,2619.05,2612.13,2612.95,,
2018-04-02 10:00,2624.36,2625.26,2614.35,2615.14,,
2018-04-02 9:45,2633.72,2633.76,2622.05,2624.8,,
2018-04-02 9:30,2633.45,2638.3,2629.46,2633.78,,
2018-03-29 16:00,2641.87,2641.93,2640.87,2640.87,,
2018-03-29 15:45,2645.46,2653.41,2641.6,2641.6,,
2018-03-29 15:30,2649.05,2649.05,2640.95,2645.06,,
2018-03-29 15:15,2656.12,2657.09,2645.51,2649.05,,
2018-03-29 15:00,2651.02,2659.07,2649.33,2656.12,,
2018-03-29 14:45,2651.17,2654.7,2650.64,2651,,
2018-03-29 14:30,2645.67,2651.43,2644.94,2651.16,,
2018-03-29 14:15,2646.45,2646.83,2641.35,2645.7,,
2018-03-29 14:00,2642.53,2648.98,2639.5,2646.48,,
2018-03-29 13:45,2639.53,2644.97,2638.49,2642.51,,
2018-03-29 13:30,2635.22,2639.52,2634.1,2639.52,,
2018-03-29 13:15,2631.39,2635.22,2630.63,2635.22,,
2018-03-29 13:00,2634.23,2636.06,2629.22,2631.38,,
2018-03-29 12:45,2632.1,2636.07,2631.23,2634.23,,
2018-03-29 12:30,2634.74,2634.85,2630.73,2632.06,,
2018-03-29 12:15,2629.33,2634.64,2628.26,2634.55,,
2018-03-29 12:00,2635.45,2636.43,2627.19,2629.34,,
2018-03-29 11:45,2631.96,2635.87,2630.11,2635.39,,
2018-03-29 11:30,2632.7,2632.74,2628.21,2631.94,,
2018-03-29 11:15,2635.64,2636.88,2630.87,2632.56,,
2018-03-29 11:00,2633.77,2641.31,2633.77,2635.65,,
2018-03-29 10:45,2624.38,2633.71,2624.03,2633.71,,
2018-03-29 10:30,2618.03,2625.01,2616.38,2624.27,,
2018-03-29 10:15,2616.7,2619.93,2614.47,2617.77,,
2018-03-29 10:00,2612,2617.36,2610.8,2616.71,,
2018-03-29 9:45,2618.3,2618.35,2609.72,2611.92,,
2018-03-29 9:30,2614.41,2623.84,2614.41,2618.29,,
2018-03-28 16:00,2604.99,2605.01,2604.98,2605,,
2018-03-28 15:45,2609.57,2613.92,2604.43,2605.03,,
2018-03-28 15:30,2611.01,2618.37,2607.54,2609.74,,
2018-03-28 15:15,2605.16,2611.2,2601.64,2611.04,,
2018-03-28 15:00,2609.94,2610.98,2597.18,2605.19,,
2018-03-28 14:45,2612.98,2615.95,2609.02,2610.06,,
2018-03-28 14:30,2609.32,2621.13,2608.49,2612.97,,
2018-03-28 14:15,2611,2619.84,2609.85,2609.87,,
2018-03-28 14:00,2617.66,2620.79,2607.79,2611.02,,
2018-03-28 13:45,2615.13,2624.16,2615.12,2617.64,,
2018-03-28 13:30,2616.92,2617.64,2609.76,2615.2,,
2018-03-28 13:15,2612.72,2618.4,2606.33,2616.49,,
2018-03-28 13:00,2609.46,2614.15,2603.58,2612.75,,
2018-03-28 12:45,2623.19,2625.08,2609.66,2609.66,,
2018-03-28 12:30,2619.7,2626.34,2616.35,2623.65,,
2018-03-28 12:15,2624.3,2632.65,2619.37,2619.71,,
2018-03-28 12:00,2610.85,2624.23,2608.26,2624.21,,
2018-03-28 11:45,2613.69,2616.48,2607.48,2610.14,,
2018-03-28 11:30,2602.9,2614.46,2597.25,2613.58,,
2018-03-28 11:15,2606.53,2610.26,2601.05,2602.62,,
2018-03-28 11:00,2604.21,2614.36,2604.21,2606.47,,
2018-03-28 10:45,2603.26,2604.62,2593.06,2604.1,,
2018-03-28 10:30,2612.11,2615.79,2599.39,2603.29,,
2018-03-28 10:15,2612.59,2614.82,2606.77,2611.49,,
2018-03-28 10:00,2619.35,2625.74,2611.94,2612.52,,
2018-03-28 9:45,2607.24,2620.87,2603.66,2619.4,,
2018-03-28 9:30,2611.3,2621.53,2602.54,2607.03,,
2018-03-27 16:00,2612.56,2612.63,2612.54,2612.62,,
2018-03-27 15:45,2601.8,2614.74,2596.12,2612.65,,
2018-03-27 15:30,2614.63,2615.61,2599.22,2602.03,,
2018-03-27 15:15,2624.73,2632.23,2614.03,2614.86,,
2018-03-27 15:00,2637.41,2638.25,2619.47,2624.84,,
2018-03-27 14:45,2651.34,2651.35,2637.03,2637.43,,
2018-03-27 14:30,2645.87,2653.8,2644.39,2651.42,,
2018-03-27 14:15,2654.61,2658.26,2645.89,2645.89,,
2018-03-27 14:00,2655.34,2655.61,2647.92,2654.6,,
2018-03-27 13:45,2660.98,2661.06,2649.28,2655.51,,
2018-03-27 13:30,2663.61,2665.19,2656.83,2660.69,,
2018-03-27 13:15,2670.66,2672.1,2663.6,2663.6,,
2018-03-27 13:00,2666.71,2670.9,2666.17,2670.49,,
2018-03-27 12:45,2665.45,2668.17,2662.17,2666.16,,
2018-03-27 12:30,2666.04,2667.2,2660.65,2665.43,,
2018-03-27 12:15,2671.94,2672.4,2665.2,2666.31,,
2018-03-27 12:00,2672.67,2674.78,2669.22,2671.92,,
2018-03-27 11:45,2670.66,2674.22,2669.49,2672.64,,
2018-03-27 11:30,2660.9,2670.81,2660.86,2670.66,,
2018-03-27 11:15,2658.75,2660.85,2657.01,2660.46,,
2018-03-27 11:00,2658.89,2660.23,2654.28,2658.62,,
2018-03-27 10:45,2663.75,2664.03,2658.23,2658.92,,
2018-03-27 10:30,2658.37,2663.81,2652.57,2663.61,,
2018-03-27 10:15,2655.66,2660.04,2653.35,2658.4,,
2018-03-27 10:00,2663.28,2667.31,2654.31,2655.82,,
2018-03-27 9:45,2659.64,2663.54,2655.2,2663.44,,
2018-03-27 9:30,2667.57,2668.3,2659.74,2659.83,,
2018-03-26 16:00,2658.74,2658.74,2658.55,2658.55,,
2018-03-26 15:45,2657.16,2661.36,2656.74,2658.8,,
2018-03-26 15:30,2652.81,2657.23,2651.61,2657.09,,
2018-03-26 15:15,2649.63,2653.02,2649.16,2652.55,,
2018-03-26 15:00,2643.12,2650.54,2642.54,2649.65,,
2018-03-26 14:45,2643.06,2647.37,2639.46,2643.03,,
2018-03-26 14:30,2642.02,2644.18,2641.12,2642.88,,
2018-03-26 14:15,2635.74,2642.28,2635.74,2641.87,,
2018-03-26 14:00,2627.39,2637.52,2627.28,2635.69,,
2018-03-26 13:45,2626.09,2629.01,2623.38,2627.17,,
2018-03-26 13:30,2627.26,2630.4,2623.26,2626.15,,
2018-03-26 13:15,2630.08,2632.86,2626.54,2627.24,,
2018-03-26 13:00,2621.57,2630.16,2621.24,2630.03,,
2018-03-26 12:45,2625.51,2625.86,2620.05,2621.55,,
2018-03-26 12:30,2624.78,2630.54,2624.78,2625.49,,
2018-03-26 12:15,2623.39,2627.42,2621.47,2624.78,,
2018-03-26 12:00,2617.28,2623.43,2613.37,2623.38,,
2018-03-26 11:45,2616.82,2620.48,2614.64,2617.29,,
2018-03-26 11:30,2609.04,2617.73,2606.89,2616.85,,
2018-03-26 11:15,2611,2612.22,2601.81,2609.18,,
2018-03-26 11:00,2618.37,2620.44,2609.61,2611,,
2018-03-26 10:45,2619.73,2623.66,2616,2618.33,,
2018-03-26 10:30,2622.65,2624.67,2618.52,2619.43,,
2018-03-26 10:15,2630.09,2630.87,2622.38,2622.7,,
2018-03-26 10:00,2633.74,2636.77,2629.74,2629.89,,
2018-03-26 9:45,2634.69,2636.96,2632.51,2633.97,,
2018-03-26 9:30,2619.35,2639.26,2619.35,2634.64,,
2018-03-23 16:00,2588.16,2588.26,2588.13,2588.26,,
2018-03-23 15:45,2596.45,2597.44,2585.89,2588.35,,
2018-03-23 15:30,2605.81,2605.88,2595.63,2597.19,,
2018-03-23 15:15,2608.49,2614.06,2602.7,2605.96,,
2018-03-23 15:00,2610.47,2611.71,2601.55,2608.44,,
2018-03-23 14:45,2629.1,2629.14,2608.66,2609.76,,
2018-03-23 14:30,2631.61,2632.79,2627.19,2629.1,,
2018-03-23 14:15,2635.14,2635.14,2628.97,2631.76,,
2018-03-23 14:00,2645.74,2648.34,2635.09,2635.19,,
2018-03-23 13:45,2636.1,2647.96,2636.1,2645.75,,
2018-03-23 13:30,2639.97,2643.57,2634.8,2636.15,,
2018-03-23 13:15,2635.93,2641.56,2634.53,2639.93,,
2018-03-23 13:00,2627.8,2637.79,2625.88,2635.75,,
2018-03-23 12:45,2626.78,2631.61,2626.47,2628.25,,
2018-03-23 12:30,2637.56,2637.8,2626.75,2626.77,,
2018-03-23 12:15,2632.19,2638.11,2628.36,2637.5,,
2018-03-23 12:00,2625.47,2634.46,2625.22,2632.34,,
2018-03-23 11:45,2633.77,2634.18,2625.27,2625.54,,
2018-03-23 11:30,2642.77,2644.35,2633.56,2633.72,,
2018-03-23 11:15,2646.21,2647.56,2642.23,2642.78,,
2018-03-23 11:00,2652.62,2654.43,2644.58,2646.21,,
2018-03-23 10:45,2649.76,2653.13,2645.86,2652.58,,
2018-03-23 10:30,2648.14,2651.52,2646.64,2649.73,,
2018-03-23 10:15,2646.49,2649.89,2641.27,2648.07,,
2018-03-23 10:00,2646.95,2652.82,2644.69,2646.73,,
2018-03-23 9:45,2643.85,2650.68,2639.97,2646.94,,
2018-03-23 9:30,2646.71,2657.67,2643.89,2643.89,,
2018-03-22 16:00,2643.72,2643.74,2643.68,2643.69,,
2018-03-22 15:45,2651.85,2651.85,2641.59,2643.77,,
2018-03-22 15:30,2659.28,2659.8,2651.24,2652.23,,
2018-03-22 15:15,2663.15,2666.14,2657.1,2659.22,,
2018-03-22 15:00,2666.3,2672.06,2662.72,2663.17,,
2018-03-22 14:45,2673.36,2675.94,2665.14,2666.43,,
2018-03-22 14:30,2670.73,2674.49,2668.45,2673.35,,
